-5	14.558	0.13932
-4.9	13.465	0.13932
-4.8	12.865	0.13932
-4.7	11.967	0.13932
-4.6	11.305	0.13932
-4.5	11.049	0.13932
-4.4	10.04	0.13932
-4.3	9.5047	0.13932
-4.2	9.3372	0.13932
-4.1	8.5574	0.13932
-4	8.4468	0.13932
-3.9	7.6281	0.13932
-3.8	7.5037	0.13932
-3.7	6.9723	0.13932
-3.6	6.9057	0.13932
-3.5	6.4592	0.13932
-3.4	6.3372	0.13932
-3.3	5.8163	0.13932
-3.2	5.9143	0.13932
-3.1	5.6606	0.13932
-3	5.4716	0.13932
-2.9	4.9656	0.13932
-2.8	5.0636	0.13932
-2.7	5.0852	0.13932
-2.6	4.7302	0.13932
-2.5	4.7334	0.13932
-2.4	4.5716	0.13932
-2.3	4.2921	0.13932
-2.2	4.3061	0.13932
-2.1	4.3691	0.13932
-2	4.1095	0.13932
-1.9	3.9297	0.13932
-1.8	3.8823	0.13932
-1.7	4.2242	0.13932
-1.6	4.0927	0.13932
-1.5	3.6589	0.13932
-1.4	3.994	0.13932
-1.3	3.8582	0.13932
-1.2	3.8872	0.13932
-1.1	3.741	0.13932
-1	3.6292	0.13932
-0.9	3.7333	0.13932
-0.8	3.6054	0.13932
-0.7	3.4653	0.13932
-0.6	3.2192	0.13932
-0.5	3.4498	0.13932
-0.4	3.7159	0.13932
-0.3	3.4658	0.13932
-0.2	3.4931	0.13932
-0.1	3.5688	0.13932
0	3.5174	0.13932
0.1	3.3012	0.13932
0.2	3.4211	0.13932
0.3	3.4501	0.13932
0.4	3.2016	0.13932
0.5	3.2999	0.13932
0.6	3.6212	0.13932
0.7	3.2781	0.13932
0.8	3.3541	0.13932
0.9	3.3166	0.13932
1	3.155	0.13932
1.1	3.1508	0.13932
1.2	3.2444	0.13932
1.3	3.2796	0.13932
1.4	3.3613	0.13932
1.5	3.2836	0.13932
1.6	3.3036	0.13932
1.7	3.4249	0.13932
1.8	3.3542	0.13932
1.9	3.1499	0.13932
2	3.3919	0.13932
2.1	3.0944	0.13932
2.2	3.458	0.13932
2.3	3.3864	0.13932
2.4	3.3027	0.13932
2.5	3.4222	0.13932
2.6	3.3071	0.13932
2.7	3.3357	0.13932
2.8	3.1813	0.13932
2.9	3.1849	0.13932
3	3.3079	0.13932
3.1	3.0034	0.13932
3.2	3.1817	0.13932
3.3	3.264	0.13932
3.4	3.1652	0.13932
3.5	3.2023	0.13932
3.6	3.3362	0.13932
3.7	2.9978	0.13932
3.8	3.1708	0.13932
3.9	3.0607	0.13932
4	3.339	0.13932
4.1	3.2709	0.13932
4.2	3.5312	0.13932
4.3	3.0687	0.13932
4.4	3.3675	0.13932
4.5	3.5175	0.13932
4.6	3.0833	0.13932
4.7	3.2382	0.13932
4.8	3.0924	0.13932
4.9	2.9871	0.13932
