-50	-278.27	24.8591
-40	-248	24.8591
-30	-212.06	24.8591
-20	-199.27	24.8591
-10	-131.18	24.8591
0	-87.666	24.8591
10	-16.662	24.8591
20	11.635	24.8591
30	120.3	24.8591
40	171.2	24.8591
50	263.05	24.8591
60	257.79	24.8591
70	306.21	24.8591
80	314.22	24.8591
90	403.82	24.8591
100	371.07	24.8591
110	383.14	24.8591
120	392.51	24.8591
130	383.61	24.8591
140	370.66	24.8591
150	305.22	24.8591
160	252.92	24.8591
170	315.99	24.8591
180	166.9	24.8591
190	152.87	24.8591
200	72.274	24.8591
210	20.875	24.8591
220	-50.404	24.8591
230	-74.908	24.8591
240	-119.6	24.8591
250	-164.82	24.8591
260	-221.43	24.8591
270	-262.75	24.8591
280	-267.4	24.8591
290	-307.33	24.8591
300	-286.51	24.8591
310	-306.27	24.8591
320	-227.07	24.8591
330	-204.49	24.8591
340	-198.59	24.8591
350	-151.16	24.8591
360	-74.266	24.8591
370	-26.466	24.8591
380	30.523	24.8591
390	61.692	24.8591
400	157.99	24.8591
410	185.12	24.8591
420	210.45	24.8591
430	301.43	24.8591
440	394.8	24.8591
450	323.07	24.8591
460	368.42	24.8591
470	368.63	24.8591
480	400.77	24.8591
490	400.76	24.8591
500	334.98	24.8591
510	315.24	24.8591
520	294.18	24.8591
530	285.48	24.8591
540	176.7	24.8591
550	162.24	24.8591
560	-4.9072	24.8591
570	13.008	24.8591
580	-36.616	24.8591
590	-119.17	24.8591
600	-132.65	24.8591
610	-172.75	24.8591
620	-227.45	24.8591
630	-235.89	24.8591
640	-285.12	24.8591
650	-281.07	24.8591
660	-276.81	24.8591
670	-291.36	24.8591
680	-216.07	24.8591
690	-193.89	24.8591
700	-132.86	24.8591
710	-95.725	24.8591
720	-76.517	24.8591
730	-42.731	24.8591
740	46.808	24.8591
750	52.931	24.8591
760	156.54	24.8591
770	181.21	24.8591
780	264.35	24.8591
790	282.71	24.8591
800	349.46	24.8591
810	381.75	24.8591
820	381.76	24.8591
830	398.25	24.8591
840	357.32	24.8591
850	372.82	24.8591
860	345.45	24.8591
870	309.51	24.8591
880	321.94	24.8591
890	175.67	24.8591
900	192.91	24.8591
910	118.39	24.8591
920	53.899	24.8591
930	12.407	24.8591
940	-6.1858	24.8591
